Order_ID,Amount,Profit,Quantity,Category,Sub-Category,Payment_Mode,Order_Date,State,City,Year_Month,Customer_Name,Customer_ID,Product_ID,Location_ID,Date_ID,Year-Month,Year,Month,Quarter
OID-10148,1166,520,12,Office Supplies,Paper,Debit Card,2024-07-09,California,Los Angeles,2024-07,Daniel Mosley,CID-10148,PID-10148,LID-10148,DID-10148,2024-07,2024,7,3
OID-10149,3196,1411,15,Office Supplies,Paper,Debit Card,2024-07-09,California,Los Angeles,2024-07,Daniel Mosley,CID-10149,PID-10149,LID-10149,DID-10149,2024-07,2024,7,3
OID-10150,3428,350,1,Furniture,Chairs,Credit Card,2023-02-28,Illinois,Springfield,2023-02,Monica Gibson,CID-10150,PID-10150,LID-10150,DID-10150,2023-02,2023,2,1
OID-10151,7223,2433,12,Office Supplies,Binders,Credit Card,2023-02-28,Illinois,Springfield,2023-02,Monica Gibson,CID-10151,PID-10151,LID-10151,DID-10151,2023-02,2023,2,1
OID-10152,3731,647,1,Office Supplies,Pens,Credit Card,2023-02-28,Illinois,Springfield,2023-02,Monica Gibson,CID-10152,PID-10152,LID-10152,DID-10152,2023-02,2023,2,1
OID-10153,8903,4401,18,Office Supplies,Pens,Credit Card,2022-08-08,Ohio,Columbus,2022-08,Christopher Jordan,CID-10153,PID-10153,LID-10153,DID-10153,2022-08,2022,8,3
OID-10154,6009,2107,7,Electronics,Phones,UPI,2022-12-07,Illinois,Chicago,2022-12,Christina Davis,CID-10154,PID-10154,LID-10154,DID-10154,2022-12,2022,12,4
OID-10155,6009,2107,7,Electronics,Phones,UPI,2024-04-29,Texas,Austin,2024-04,Claudia Curry,CID-10155,PID-10155,LID-10155,DID-10155,2024-04,2024,4,2
OID-10156,2858,230,3,Furniture,Tables,Credit Card,2022-12-07,Illinois,Chicago,2022-12,Christina Davis,CID-10156,PID-10156,LID-10156,DID-10156,2022-12,2022,12,4
OID-10157,2858,230,3,Furniture,Tables,Credit Card,2024-04-29,Texas,Austin,2024-04,Claudia Curry,CID-10157,PID-10157,LID-10157,DID-10157,2024-04,2024,4,2
OID-10158,8175,525,7,Furniture,Sofas,Credit Card,2022-12-07,Illinois,Chicago,2022-12,Christina Davis,CID-10158,PID-10158,LID-10158,DID-10158,2022-12,2022,12,4
OID-10159,8175,525,7,Furniture,Sofas,Credit Card,2024-04-29,Texas,Austin,2024-04,Claudia Curry,CID-10159,PID-10159,LID-10159,DID-10159,2024-04,2024,4,2
OID-10160,5846,586,18,Furniture,Sofas,UPI,2022-12-07,Illinois,Chicago,2022-12,Christina Davis,CID-10160,PID-10160,LID-10160,DID-10160,2022-12,2022,12,4
OID-10161,5846,586,18,Furniture,Sofas,UPI,2024-04-29,Texas,Austin,2024-04,Claudia Curry,CID-10161,PID-10161,LID-10161,DID-10161,2024-04,2024,4,2
OID-10162,706,197,11,Electronics,Laptops,Credit Card,2022-01-02,Texas,Austin,2022-01,Brandon Anderson,CID-10162,PID-10162,LID-10162,DID-10162,2022-01,2022,1,1
OID-10163,9835,2571,16,Furniture,Tables,COD,2022-06-10,Texas,Dallas,2022-06,George Foster,CID-10163,PID-10163,LID-10163,DID-10163,2022-06,2022,6,2
OID-10164,9835,2571,16,Furniture,Tables,COD,2021-11-16,Florida,Orlando,2021-11,Nicholas Anderson,CID-10164,PID-10164,LID-10164,DID-10164,2021-11,2021,11,4
OID-10165,9835,2571,16,Furniture,Tables,COD,2022-08-17,California,Los Angeles,2022-08,Emily Ellison,CID-10165,PID-10165,LID-10165,DID-10165,2022-08,2022,8,3
OID-10166,9691,3056,13,Office Supplies,Markers,Credit Card,2022-06-10,Texas,Dallas,2022-06,George Foster,CID-10166,PID-10166,LID-10166,DID-10166,2022-06,2022,6,2
OID-10167,9691,3056,13,Office Supplies,Markers,Credit Card,2021-11-16,Florida,Orlando,2021-11,Nicholas Anderson,CID-10167,PID-10167,LID-10167,DID-10167,2021-11,2021,11,4
OID-10168,9691,3056,13,Office Supplies,Markers,Credit Card,2022-08-17,California,Los Angeles,2022-08,Emily Ellison,CID-10168,PID-10168,LID-10168,DID-10168,2022-08,2022,8,3
OID-10169,7826,1221,14,Furniture,Bookcases,UPI,2022-06-10,Texas,Dallas,2022-06,George Foster,CID-10169,PID-10169,LID-10169,DID-10169,2022-06,2022,6,2
OID-10170,7826,1221,14,Furniture,Bookcases,UPI,2021-11-16,Florida,Orlando,2021-11,Nicholas Anderson,CID-10170,PID-10170,LID-10170,DID-10170,2021-11,2021,11,4
OID-10171,7826,1221,14,Furniture,Bookcases,UPI,2022-08-17,California,Los Angeles,2022-08,Emily Ellison,CID-10171,PID-10171,LID-10171,DID-10171,2022-08,2022,8,3
OID-10172,770,241,11,Furniture,Sofas,COD,2021-11-23,Texas,Austin,2021-11,Darren Perez,CID-10172,PID-10172,LID-10172,DID-10172,2021-11,2021,11,4
OID-10173,770,241,11,Furniture,Sofas,COD,2023-03-04,Ohio,Cincinnati,2023-03,Michelle Hunter,CID-10173,PID-10173,LID-10173,DID-10173,2023-03,2023,3,1
OID-10174,9895,1598,20,Furniture,Bookcases,COD,2023-12-16,New York,Rochester,2023-12,Janet Guerrero,CID-10174,PID-10174,LID-10174,DID-10174,2023-12,2023,12,4
OID-10175,6517,1581,10,Office Supplies,Paper,Debit Card,2024-05-19,Florida,Miami,2024-05,Jeffrey Kline,CID-10175,PID-10175,LID-10175,DID-10175,2024-05,2024,5,2
OID-10176,6517,1581,10,Office Supplies,Paper,Debit Card,2020-05-14,Florida,Tampa,2020-05,Ryan Bullock,CID-10176,PID-10176,LID-10176,DID-10176,2020-05,2020,5,2
OID-10177,1166,349,11,Furniture,Tables,Credit Card,2024-05-19,Florida,Miami,2024-05,Jeffrey Kline,CID-10177,PID-10177,LID-10177,DID-10177,2024-05,2024,5,2
OID-10178,1166,349,11,Furniture,Tables,Credit Card,2020-05-14,Florida,Tampa,2020-05,Ryan Bullock,CID-10178,PID-10178,LID-10178,DID-10178,2020-05,2020,5,2
OID-10179,9820,793,16,Furniture,Chairs,Credit Card,2021-08-29,New York,Buffalo,2021-08,Tom Lawson,CID-10179,PID-10179,LID-10179,DID-10179,2021-08,2021,8,3
OID-10180,8563,2624,8,Office Supplies,Binders,COD,2024-11-10,Texas,Dallas,2024-11,Rebecca Smith,CID-10180,PID-10180,LID-10180,DID-10180,2024-11,2024,11,4
OID-10181,4441,281,20,Electronics,Printers,COD,2024-11-10,Texas,Dallas,2024-11,Rebecca Smith,CID-10181,PID-10181,LID-10181,DID-10181,2024-11,2024,11,4
OID-10182,7340,2271,8,Office Supplies,Paper,EMI,2021-12-05,Florida,Orlando,2021-12,William Welch,CID-10182,PID-10182,LID-10182,DID-10182,2021-12,2021,12,4
OID-10183,5442,1610,1,Electronics,Phones,EMI,2021-12-05,Florida,Orlando,2021-12,William Welch,CID-10183,PID-10183,LID-10183,DID-10183,2021-12,2021,12,4
OID-10184,1895,391,14,Furniture,Tables,UPI,2024-07-05,Florida,Tampa,2024-07,Mr. Curtis Bailey,CID-10184,PID-10184,LID-10184,DID-10184,2024-07,2024,7,3
OID-10185,5323,322,13,Office Supplies,Binders,COD,2024-07-05,Florida,Tampa,2024-07,Mr. Curtis Bailey,CID-10185,PID-10185,LID-10185,DID-10185,2024-07,2024,7,3
OID-10186,8850,279,13,Office Supplies,Markers,Debit Card,2024-06-25,Florida,Miami,2024-06,Janet Carlson,CID-10186,PID-10186,LID-10186,DID-10186,2024-06,2024,6,2
OID-10187,8667,1266,6,Office Supplies,Paper,Debit Card,2024-06-25,Florida,Miami,2024-06,Janet Carlson,CID-10187,PID-10187,LID-10187,DID-10187,2024-06,2024,6,2
OID-10188,6903,105,1,Furniture,Tables,COD,2024-05-31,Illinois,Chicago,2024-05,Spencer Spears,CID-10188,PID-10188,LID-10188,DID-10188,2024-05,2024,5,2
OID-10189,8793,3010,7,Office Supplies,Pens,COD,2024-05-31,Illinois,Chicago,2024-05,Spencer Spears,CID-10189,PID-10189,LID-10189,DID-10189,2024-05,2024,5,2
OID-10190,9883,4812,16,Office Supplies,Paper,UPI,2020-10-20,New York,Buffalo,2020-10,Jeffrey Middleton,CID-10190,PID-10190,LID-10190,DID-10190,2020-10,2020,10,4
OID-10191,9883,4812,16,Office Supplies,Paper,UPI,2022-08-11,Florida,Orlando,2022-08,Veronica Kelley,CID-10191,PID-10191,LID-10191,DID-10191,2022-08,2022,8,3
OID-10192,9883,4812,16,Office Supplies,Paper,UPI,2021-10-17,Illinois,Springfield,2021-10,Leslie Bean,CID-10192,PID-10192,LID-10192,DID-10192,2021-10,2021,10,4
OID-10193,5210,1185,7,Office Supplies,Paper,UPI,2020-10-20,New York,Buffalo,2020-10,Jeffrey Middleton,CID-10193,PID-10193,LID-10193,DID-10193,2020-10,2020,10,4
OID-10194,5210,1185,7,Office Supplies,Paper,UPI,2022-08-11,Florida,Orlando,2022-08,Veronica Kelley,CID-10194,PID-10194,LID-10194,DID-10194,2022-08,2022,8,3
OID-10195,5210,1185,7,Office Supplies,Paper,UPI,2021-10-17,Illinois,Springfield,2021-10,Leslie Bean,CID-10195,PID-10195,LID-10195,DID-10195,2021-10,2021,10,4
OID-10196,3574,851,4,Electronics,Printers,Credit Card,2022-02-23,California,Los Angeles,2022-02,Amy Wilson,CID-10196,PID-10196,LID-10196,DID-10196,2022-02,2022,2,1
OID-10197,576,76,13,Furniture,Sofas,UPI,2022-02-23,California,Los Angeles,2022-02,Amy Wilson,CID-10197,PID-10197,LID-10197,DID-10197,2022-02,2022,2,1
OID-10198,1860,457,13,Electronics,Printers,EMI,2023-09-20,Ohio,Cleveland,2023-09,Susan Ramirez,CID-10198,PID-10198,LID-10198,DID-10198,2023-09,2023,9,3
OID-10199,782,374,8,Office Supplies,Pens,EMI,2021-01-19,Illinois,Peoria,2021-01,Jacob Meyer,CID-10199,PID-10199,LID-10199,DID-10199,2021-01,2021,1,1
OID-10200,4371,1852,1,Electronics,Laptops,UPI,2021-01-19,Illinois,Peoria,2021-01,Jacob Meyer,CID-10200,PID-10200,LID-10200,DID-10200,2021-01,2021,1,1
OID-10201,8346,1176,1,Electronics,Phones,COD,2020-08-21,Texas,Houston,2020-08,Scott Lewis,CID-10201,PID-10201,LID-10201,DID-10201,2020-08,2020,8,3
OID-10202,8346,1176,1,Electronics,Phones,COD,2023-04-17,Illinois,Chicago,2023-04,Eric Griffith,CID-10202,PID-10202,LID-10202,DID-10202,2023-04,2023,4,2
OID-10203,8346,1176,1,Electronics,Phones,COD,2023-12-24,California,San Francisco,2023-12,Anna Ferguson,CID-10203,PID-10203,LID-10203,DID-10203,2023-12,2023,12,4
OID-10204,6218,1125,5,Furniture,Tables,Debit Card,2020-08-21,Texas,Houston,2020-08,Scott Lewis,CID-10204,PID-10204,LID-10204,DID-10204,2020-08,2020,8,3
OID-10205,6218,1125,5,Furniture,Tables,Debit Card,2023-04-17,Illinois,Chicago,2023-04,Eric Griffith,CID-10205,PID-10205,LID-10205,DID-10205,2023-04,2023,4,2
OID-10206,6218,1125,5,Furniture,Tables,Debit Card,2023-12-24,California,San Francisco,2023-12,Anna Ferguson,CID-10206,PID-10206,LID-10206,DID-10206,2023-12,2023,12,4
OID-10207,5167,253,14,Electronics,Printers,Credit Card,2020-08-21,Texas,Houston,2020-08,Scott Lewis,CID-10207,PID-10207,LID-10207,DID-10207,2020-08,2020,8,3
OID-10208,5167,253,14,Electronics,Printers,Credit Card,2023-04-17,Illinois,Chicago,2023-04,Eric Griffith,CID-10208,PID-10208,LID-10208,DID-10208,2023-04,2023,4,2
OID-10209,5167,253,14,Electronics,Printers,Credit Card,2023-12-24,California,San Francisco,2023-12,Anna Ferguson,CID-10209,PID-10209,LID-10209,DID-10209,2023-12,2023,12,4
OID-10210,2799,1239,5,Furniture,Sofas,Debit Card,2020-08-21,Texas,Houston,2020-08,Scott Lewis,CID-10210,PID-10210,LID-10210,DID-10210,2020-08,2020,8,3
OID-10211,2799,1239,5,Furniture,Sofas,Debit Card,2023-04-17,Illinois,Chicago,2023-04,Eric Griffith,CID-10211,PID-10211,LID-10211,DID-10211,2023-04,2023,4,2
OID-10212,2799,1239,5,Furniture,Sofas,Debit Card,2023-12-24,California,San Francisco,2023-12,Anna Ferguson,CID-10212,PID-10212,LID-10212,DID-10212,2023-12,2023,12,4
OID-10213,3234,1029,20,Office Supplies,Markers,Credit Card,2022-03-20,Florida,Miami,2022-03,David Figueroa,CID-10213,PID-10213,LID-10213,DID-10213,2022-03,2022,3,1
OID-10214,4920,775,12,Furniture,Tables,Debit Card,2021-08-12,Illinois,Springfield,2021-08,Theresa Medina,CID-10214,PID-10214,LID-10214,DID-10214,2021-08,2021,8,3
OID-10215,9078,2213,15,Furniture,Bookcases,EMI,2021-08-12,Illinois,Springfield,2021-08,Theresa Medina,CID-10215,PID-10215,LID-10215,DID-10215,2021-08,2021,8,3
OID-10216,8586,3826,7,Furniture,Bookcases,UPI,2020-12-21,Florida,Miami,2020-12,Mary Smith,CID-10216,PID-10216,LID-10216,DID-10216,2020-12,2020,12,4
OID-10217,8586,3826,7,Furniture,Bookcases,UPI,2023-07-07,Florida,Tampa,2023-07,Lance Cain,CID-10217,PID-10217,LID-10217,DID-10217,2023-07,2023,7,3
OID-10218,5047,2211,13,Furniture,Sofas,EMI,2023-08-13,California,San Francisco,2023-08,Alexandra Moran,CID-10218,PID-10218,LID-10218,DID-10218,2023-08,2023,8,3
OID-10219,5047,2211,13,Furniture,Sofas,EMI,2021-02-04,Illinois,Chicago,2021-02,Sara Castro,CID-10219,PID-10219,LID-10219,DID-10219,2021-02,2021,2,1
OID-10220,5047,2211,13,Furniture,Sofas,EMI,2022-09-16,Illinois,Peoria,2022-09,Shawn Leach,CID-10220,PID-10220,LID-10220,DID-10220,2022-09,2022,9,3
OID-10221,5047,2211,13,Furniture,Sofas,EMI,2022-05-06,New York,Buffalo,2022-05,Mark Boyle,CID-10221,PID-10221,LID-10221,DID-10221,2022-05,2022,5,2
OID-10222,3657,163,1,Furniture,Sofas,UPI,2021-05-28,California,San Francisco,2021-05,John Stevens,CID-10222,PID-10222,LID-10222,DID-10222,2021-05,2021,5,2
OID-10223,6471,2842,18,Electronics,Electronic Games,UPI,2024-07-18,Illinois,Peoria,2024-07,Lisa Graham,CID-10223,PID-10223,LID-10223,DID-10223,2024-07,2024,7,3
OID-10224,949,301,9,Office Supplies,Binders,UPI,2024-12-06,Ohio,Cleveland,2024-12,Nancy Jones,CID-10224,PID-10224,LID-10224,DID-10224,2024-12,2024,12,4
OID-10225,6823,771,6,Office Supplies,Binders,EMI,2024-12-06,Ohio,Cleveland,2024-12,Nancy Jones,CID-10225,PID-10225,LID-10225,DID-10225,2024-12,2024,12,4
OID-10226,4364,831,2,Furniture,Tables,EMI,2024-12-06,Ohio,Cleveland,2024-12,Nancy Jones,CID-10226,PID-10226,LID-10226,DID-10226,2024-12,2024,12,4
OID-10227,6671,2797,10,Electronics,Phones,UPI,2022-12-12,Illinois,Peoria,2022-12,Darryl Robbins,CID-10227,PID-10227,LID-10227,DID-10227,2022-12,2022,12,4
OID-10228,7472,1037,3,Office Supplies,Paper,COD,2022-10-20,Illinois,Springfield,2022-10,Kimberly Smith,CID-10228,PID-10228,LID-10228,DID-10228,2022-10,2022,10,4
OID-10229,9548,1806,9,Electronics,Printers,COD,2022-10-20,Illinois,Springfield,2022-10,Kimberly Smith,CID-10229,PID-10229,LID-10229,DID-10229,2022-10,2022,10,4
OID-10230,7759,3741,17,Electronics,Printers,UPI,2021-03-24,Florida,Miami,2021-03,Maria Thomas,CID-10230,PID-10230,LID-10230,DID-10230,2021-03,2021,3,1
OID-10231,7759,3741,17,Electronics,Printers,UPI,2025-01-06,Texas,Dallas,2025-01,Nicholas Johnson,CID-10231,PID-10231,LID-10231,DID-10231,2025-01,2025,1,1
OID-10232,7521,3457,16,Office Supplies,Markers,Debit Card,2021-03-24,Florida,Miami,2021-03,Maria Thomas,CID-10232,PID-10232,LID-10232,DID-10232,2021-03,2021,3,1
OID-10233,7521,3457,16,Office Supplies,Markers,Debit Card,2025-01-06,Texas,Dallas,2025-01,Nicholas Johnson,CID-10233,PID-10233,LID-10233,DID-10233,2025-01,2025,1,1
OID-10234,9704,4339,12,Office Supplies,Pens,COD,2021-03-06,Texas,Houston,2021-03,Dawn Howard,CID-10234,PID-10234,LID-10234,DID-10234,2021-03,2021,3,1
OID-10235,4948,2356,18,Electronics,Printers,Debit Card,2021-03-06,Texas,Houston,2021-03,Dawn Howard,CID-10235,PID-10235,LID-10235,DID-10235,2021-03,2021,3,1
OID-10236,6435,334,10,Electronics,Electronic Games,Debit Card,2021-03-06,Texas,Houston,2021-03,Dawn Howard,CID-10236,PID-10236,LID-10236,DID-10236,2021-03,2021,3,1
OID-10237,9965,3033,16,Office Supplies,Markers,COD,2020-06-17,California,San Francisco,2020-06,Jennifer Marshall,CID-10237,PID-10237,LID-10237,DID-10237,2020-06,2020,6,2
OID-10238,9965,3033,16,Office Supplies,Markers,COD,2023-09-01,New York,Buffalo,2023-09,Frank Garcia,CID-10238,PID-10238,LID-10238,DID-10238,2023-09,2023,9,3
OID-10239,1523,234,3,Furniture,Sofas,UPI,2023-06-08,New York,Rochester,2023-06,Terri Madden,CID-10239,PID-10239,LID-10239,DID-10239,2023-06,2023,6,2
OID-10240,9073,424,7,Electronics,Electronic Games,Debit Card,2023-06-08,New York,Rochester,2023-06,Terri Madden,CID-10240,PID-10240,LID-10240,DID-10240,2023-06,2023,6,2
OID-10241,6447,3079,20,Electronics,Laptops,COD,2021-03-25,New York,Rochester,2021-03,James Gutierrez,CID-10241,PID-10241,LID-10241,DID-10241,2021-03,2021,3,1
OID-10242,8947,2807,6,Electronics,Electronic Games,Credit Card,2021-03-25,New York,Rochester,2021-03,James Gutierrez,CID-10242,PID-10242,LID-10242,DID-10242,2021-03,2021,3,1
OID-10243,914,400,8,Office Supplies,Pens,Debit Card,2021-01-03,California,Los Angeles,2021-01,Morgan Sellers,CID-10243,PID-10243,LID-10243,DID-10243,2021-01,2021,1,1
OID-10244,1548,666,3,Office Supplies,Paper,Credit Card,2021-01-03,California,Los Angeles,2021-01,Morgan Sellers,CID-10244,PID-10244,LID-10244,DID-10244,2021-01,2021,1,1
OID-10245,2759,1149,6,Furniture,Tables,Credit Card,2024-12-27,New York,New York City,2024-12,Caitlin Thomas,CID-10245,PID-10245,LID-10245,DID-10245,2024-12,2024,12,4
OID-10246,1341,615,4,Electronics,Laptops,UPI,2022-08-12,Florida,Orlando,2022-08,Kimberly Greene,CID-10246,PID-10246,LID-10246,DID-10246,2022-08,2022,8,3
OID-10247,9851,2669,19,Electronics,Electronic Games,Debit Card,2022-03-28,Ohio,Cleveland,2022-03,Tammy Anthony,CID-10247,PID-10247,LID-10247,DID-10247,2022-03,2022,3,1
OID-10248,9851,2669,19,Electronics,Electronic Games,Debit Card,2023-07-15,New York,Buffalo,2023-07,Jennifer Chase,CID-10248,PID-10248,LID-10248,DID-10248,2023-07,2023,7,3
OID-10249,9851,2669,19,Electronics,Electronic Games,Debit Card,2022-09-22,Florida,Orlando,2022-09,Cassandra Farley,CID-10249,PID-10249,LID-10249,DID-10249,2022-09,2022,9,3
OID-10250,9989,3930,14,Furniture,Tables,Debit Card,2022-03-28,Ohio,Cleveland,2022-03,Tammy Anthony,CID-10250,PID-10250,LID-10250,DID-10250,2022-03,2022,3,1
OID-10251,9989,3930,14,Furniture,Tables,Debit Card,2023-07-15,New York,Buffalo,2023-07,Jennifer Chase,CID-10251,PID-10251,LID-10251,DID-10251,2023-07,2023,7,3
OID-10252,9989,3930,14,Furniture,Tables,Debit Card,2022-09-22,Florida,Orlando,2022-09,Cassandra Farley,CID-10252,PID-10252,LID-10252,DID-10252,2022-09,2022,9,3
OID-10253,7421,958,10,Furniture,Tables,COD,2022-12-20,Texas,Houston,2022-12,Justin Vasquez,CID-10253,PID-10253,LID-10253,DID-10253,2022-12,2022,12,4
OID-10254,7421,958,10,Furniture,Tables,COD,2022-01-16,Texas,Houston,2022-01,Melissa Morales,CID-10254,PID-10254,LID-10254,DID-10254,2022-01,2022,1,1
OID-10255,7421,958,10,Furniture,Tables,COD,2023-01-29,Texas,Dallas,2023-01,Tyler Thompson,CID-10255,PID-10255,LID-10255,DID-10255,2023-01,2023,1,1
OID-10256,3099,479,1,Office Supplies,Paper,COD,2022-01-15,New York,Buffalo,2022-01,Heidi Davis,CID-10256,PID-10256,LID-10256,DID-10256,2022-01,2022,1,1
OID-10257,2521,906,7,Electronics,Phones,COD,2022-01-15,New York,Buffalo,2022-01,Heidi Davis,CID-10257,PID-10257,LID-10257,DID-10257,2022-01,2022,1,1
OID-10258,6962,3429,12,Electronics,Electronic Games,UPI,2024-03-24,Texas,Dallas,2024-03,Charles Lane,CID-10258,PID-10258,LID-10258,DID-10258,2024-03,2024,3,1
OID-10259,6962,3429,12,Electronics,Electronic Games,UPI,2025-02-19,Florida,Miami,2025-02,Joyce Good MD,CID-10259,PID-10259,LID-10259,DID-10259,2025-02,2025,2,1
OID-10260,1085,301,20,Furniture,Bookcases,UPI,2024-07-13,New York,Buffalo,2024-07,Maria Miller,CID-10260,PID-10260,LID-10260,DID-10260,2024-07,2024,7,3
OID-10261,738,342,2,Furniture,Chairs,Debit Card,2023-04-28,Ohio,Cincinnati,2023-04,Terry Mcdaniel,CID-10261,PID-10261,LID-10261,DID-10261,2023-04,2023,4,2
OID-10262,738,342,2,Furniture,Chairs,Debit Card,2020-12-05,New York,Buffalo,2020-12,Lisa Jacobs,CID-10262,PID-10262,LID-10262,DID-10262,2020-12,2020,12,4
OID-10263,738,342,2,Furniture,Chairs,Debit Card,2024-05-14,Ohio,Cincinnati,2024-05,Jeff Duncan,CID-10263,PID-10263,LID-10263,DID-10263,2024-05,2024,5,2
OID-10264,738,342,2,Furniture,Chairs,Debit Card,2022-01-18,New York,New York City,2022-01,Pamela Jones,CID-10264,PID-10264,LID-10264,DID-10264,2022-01,2022,1,1
OID-10265,1366,242,17,Electronics,Electronic Games,EMI,2023-09-18,Ohio,Columbus,2023-09,Renee Robinson,CID-10265,PID-10265,LID-10265,DID-10265,2023-09,2023,9,3
OID-10266,1518,155,13,Office Supplies,Markers,Credit Card,2023-09-18,Ohio,Columbus,2023-09,Renee Robinson,CID-10266,PID-10266,LID-10266,DID-10266,2023-09,2023,9,3
OID-10267,2962,1470,1,Electronics,Phones,COD,2021-05-12,New York,Buffalo,2021-05,Jessica Kidd,CID-10267,PID-10267,LID-10267,DID-10267,2021-05,2021,5,2
OID-10268,2962,1470,1,Electronics,Phones,COD,2023-09-17,Florida,Tampa,2023-09,Nicholas Martin,CID-10268,PID-10268,LID-10268,DID-10268,2023-09,2023,9,3
OID-10269,7131,718,12,Electronics,Printers,UPI,2021-05-12,New York,Buffalo,2021-05,Jessica Kidd,CID-10269,PID-10269,LID-10269,DID-10269,2021-05,2021,5,2
OID-10270,7131,718,12,Electronics,Printers,UPI,2023-09-17,Florida,Tampa,2023-09,Nicholas Martin,CID-10270,PID-10270,LID-10270,DID-10270,2023-09,2023,9,3
OID-10271,4200,855,10,Office Supplies,Markers,EMI,2021-05-12,New York,Buffalo,2021-05,Jessica Kidd,CID-10271,PID-10271,LID-10271,DID-10271,2021-05,2021,5,2
OID-10272,4200,855,10,Office Supplies,Markers,EMI,2023-09-17,Florida,Tampa,2023-09,Nicholas Martin,CID-10272,PID-10272,LID-10272,DID-10272,2023-09,2023,9,3
OID-10273,5934,1563,2,Office Supplies,Markers,EMI,2024-09-06,Illinois,Peoria,2024-09,David Brown,CID-10273,PID-10273,LID-10273,DID-10273,2024-09,2024,9,3
OID-10274,2701,322,11,Electronics,Printers,UPI,2022-06-18,New York,New York City,2022-06,Amber Moore,CID-10274,PID-10274,LID-10274,DID-10274,2022-06,2022,6,2
OID-10275,7273,2702,18,Office Supplies,Paper,COD,2022-06-18,New York,New York City,2022-06,Amber Moore,CID-10275,PID-10275,LID-10275,DID-10275,2022-06,2022,6,2
OID-10276,2465,699,18,Office Supplies,Markers,Debit Card,2020-05-22,California,San Francisco,2020-05,James Williams,CID-10276,PID-10276,LID-10276,DID-10276,2020-05,2020,5,2
OID-10277,3479,1087,2,Office Supplies,Markers,EMI,2024-10-17,Texas,Dallas,2024-10,Karina Barr,CID-10277,PID-10277,LID-10277,DID-10277,2024-10,2024,10,4
OID-10278,5457,1765,7,Electronics,Printers,EMI,2024-10-17,Texas,Dallas,2024-10,Karina Barr,CID-10278,PID-10278,LID-10278,DID-10278,2024-10,2024,10,4
OID-10279,4957,1152,8,Office Supplies,Markers,Credit Card,2022-03-22,Ohio,Cleveland,2022-03,Meghan Rush,CID-10279,PID-10279,LID-10279,DID-10279,2022-03,2022,3,1
OID-10280,4404,858,17,Office Supplies,Pens,Debit Card,2024-03-17,Ohio,Columbus,2024-03,Bianca Brown,CID-10280,PID-10280,LID-10280,DID-10280,2024-03,2024,3,1
OID-10281,8776,2529,15,Furniture,Sofas,Credit Card,2024-03-17,Ohio,Columbus,2024-03,Bianca Brown,CID-10281,PID-10281,LID-10281,DID-10281,2024-03,2024,3,1
OID-10282,9536,1437,9,Electronics,Phones,UPI,2020-04-02,Florida,Orlando,2020-04,Timothy Jensen,CID-10282,PID-10282,LID-10282,DID-10282,2020-04,2020,4,2
OID-10283,2225,589,7,Furniture,Sofas,Credit Card,2020-04-02,Florida,Orlando,2020-04,Timothy Jensen,CID-10283,PID-10283,LID-10283,DID-10283,2020-04,2020,4,2
OID-10284,9574,4045,19,Furniture,Bookcases,UPI,2024-03-13,California,San Francisco,2024-03,Melinda Montoya,CID-10284,PID-10284,LID-10284,DID-10284,2024-03,2024,3,1
OID-10285,4382,482,17,Electronics,Electronic Games,COD,2024-03-13,California,San Francisco,2024-03,Melinda Montoya,CID-10285,PID-10285,LID-10285,DID-10285,2024-03,2024,3,1
